id,name,onsale_price,brand,category,os,cpu/chipset,gpu,ram,storage,rating,reviews_count,is_new,url,retailer,created_at,updated_at
333364,Điện thoại Samsung Galaxy S25 5G 12GB/512GB,21690000,Samsung,Smartphone,Android 15,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,,12 GB,512 GB,5.0,308,True,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-512gb,TGDD,01/2025,2025-08-28 22:40:39
341751,"Laptop GIGABYTE Gaming A16 GA6H - GAMING-A16-CTHH3VN893SH (i5 13420H, 16GB, 512GB, RTX5050 8GB, WUXGA 165Hz, Win11)",28590000,GIGABYTE,Laptop,Windows 11 Home SL,Intel Core i5 Raptor Lake - 13420H,"Card rời - NVIDIA GeForce RTX 5050, 8 GB",16 GB DDR5 (1 khe 16 GB + 1 khe rời) 5200 MHz,"512 GB SSD PCIe M.2 (2280) (Có thể tháo rời, lắp thanh khác tối đa 4 TB (2280))",5.0,1,True,https://www.thegioididong.com/laptop/gigabyte-a16-ga6h-i5-13420h-gaming-a16-cthh3vn893sh,TGDD,2025,2025-08-28 22:40:39
334450,"Laptop Lenovo Ideapad Slim 3 16IRH10 - 83K20003VN (i5 13420H, 24GB, 512GB, WUXGA, Win11)",16290000,Lenovo,Laptop,Windows 11 Home SL,Intel Core i5 Raptor Lake - 13420H,Intel UHD Graphics,24 GB DDR5 (1 khe 8 GB onboard + 1 khe 16 GB) 4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",4.9,1051,True,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-16irh10-i5-83k20003vn,TGDD,2024,2025-08-28 22:40:39
339211,"Laptop GIGABYTE Gaming A16 GA6H - GAMING-A16-CMHI2VN893SH (i7 13620H, 16GB, 512GB, RTX 4050 6GB, WUXGA 165Hz, Win11)",25890000,GIGABYTE,Laptop,Windows 11 Home SL,Intel Core i7 Raptor Lake - 13620H,"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB DDR5 (1 khe 16 GB + 1 khe rời) 5200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)",5.0,22,True,https://www.thegioididong.com/laptop/gigabyte-a16-ga6h-i7-gaming-a16-cmhi2vn893sh,TGDD,2025,2025-08-28 22:40:39
331201,Điện thoại vivo Y19s 4GB/128GB,3720000,vivo,Smartphone,Android 14,Unisoc Tiger T612,,4 GB,128 GB,4.9,10952,True,https://www.thegioididong.com/dtdd/vivo-y19s-4gb-128gb,TGDD,11/2024,2025-08-28 22:40:39
329865,Điện thoại Tecno Spark GO 1 3GB/64GB,2160000,Tecno,Smartphone,Android 14 Go,Unisoc T615 8 nhân,,3 GB,64 GB,4.9,19523,True,https://www.thegioididong.com/dtdd/tecno-spark-go-1,TGDD,09/2024,2025-08-28 22:40:39
240259,Điện thoại iPhone 14 128GB,12390000,iPhone (Apple),Smartphone,iOS 17,Apple A15 Bionic,,6 GB,128 GB,4.9,52853,True,https://www.thegioididong.com/dtdd/iphone-14,TGDD,09/2022,2025-08-28 22:40:39
333103,"Laptop Dell Inspiron 15 3520 - 25P2315 (i7 1255U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)",18990000,Dell,Laptop,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,Intel Core i7 Alder Lake - 1255U,Intel Iris Xe Graphics,16 GB DDR4 (1 khe 8 GB + 1 khe 8 GB) 2666 MHz,512 GB SSD NVMe PCIe,5.0,992,True,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i7-25p2315,TGDD,2024,2025-08-28 22:40:39
334864,Điện thoại iPhone 16e 128GB,14990000,iPhone (Apple),Smartphone,iOS 18,Apple A18 6 nhân,,8 GB,128 GB,4.9,4262,True,https://www.thegioididong.com/dtdd/iphone-16e,TGDD,02/2025,2025-08-28 22:40:39
333347,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB,27380000,Samsung,Smartphone,Android 15,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,,12 GB,256 GB,4.9,13380,True,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-ultra,TGDD,01/2025,2025-08-28 22:40:39
328130,"Laptop Lenovo ThinkBook 14 - 21MR0072VN (Ultra 7 155U, 16GB, 512GB, WUXGA, Win11)",25090000,Lenovo,Laptop,Windows 11 Home SL,Intel Core Ultra 7 Meteor Lake - 155U,Card tích hợp - Intel Graphics,16 GB DDR5 (1 khe 16 GB + 1 khe rời) 5600 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",5.0,80,True,https://www.thegioididong.com/laptop/lenovo-thinkbook-14-ultra-7-21mr0072vn,TGDD,2024,2025-08-28 22:40:39
329008,Điện thoại Xiaomi Redmi 14C 6GB/128GB,3230000,Xiaomi,Smartphone,Android 14,MediaTek Helio G81-Ultra 8 nhân,,6 GB,128 GB,4.9,62559,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-14c-6gb-128gb,TGDD,08/2024,2025-08-28 22:40:39
325136,Điện thoại vivo V30e 5G 12GB/256GB,10300000,vivo,Smartphone,Android 14,Snapdragon 6 Gen 1 8 nhân,,12 GB,256 GB,4.9,4509,True,https://www.thegioididong.com/dtdd/vivo-v30e-12gb,TGDD,05/2024,2025-08-28 22:40:39
338736,Điện thoại Samsung Galaxy Z Flip7 5G 12GB/256GB,26990000,Samsung,Smartphone,Android 16,Exynos 2500 10 nhân,,12 GB,256 GB,5.0,478,True,https://www.thegioididong.com/dtdd/samsung-galaxy-z-flip7,TGDD,07/2025,2025-08-28 22:40:39
307174,Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB,23300000,Samsung,Smartphone,Android 14,Snapdragon 8 Gen 3 for Galaxy,,12 GB,256 GB,4.9,36474,True,https://www.thegioididong.com/dtdd/samsung-galaxy-s24-ultra-5g,TGDD,01/2024,2025-08-28 22:40:39
335177,Điện thoại Samsung Galaxy A56 5G 8GB/128GB,9810000,Samsung,Smartphone,Android 15,Exynos 1580 8 nhân,,8 GB,128 GB,4.9,1644,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a56-8gb-128gb,TGDD,03/2025,2025-08-28 22:40:39
332234,Điện thoại realme C75 8GB/128GB,5590000,realme,Smartphone,Android 14,MediaTek Helio G92 Max 8 nhân,,8 GB,128 GB,4.9,28349,True,https://www.thegioididong.com/dtdd/realme-c75-8gb-128gb,TGDD,11/2024,2025-08-28 22:40:39
339174,Điện thoại OPPO Reno14 5G 12GB/512GB,16690000,OPPO,Smartphone,Android 15,MediaTek Dimensity 8350 5G 8 nhân,,12 GB,512 GB,,,True,https://www.thegioididong.com/dtdd/oppo-reno14-5g-512gb,TGDD,07/2025,2025-08-28 22:40:39
335638,Điện thoại Xiaomi Redmi 13x 8GB/128GB,4210000,Xiaomi,Smartphone,Xiaomi HyperOS (Android 14),MediaTek Helio G91 Ultra 8 nhân,,8 GB,128 GB,4.9,33117,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-13x,TGDD,03/2025,2025-08-28 22:40:39
338323,"Laptop Asus Vivobook 15 X1504VA - BQ185WS (Core 5 120U, 16GB, 512GB, Full HD, OfficeH24+365, Win11)",15690000,Asus,Laptop,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,Intel Core 5 Raptor Lake - 120U,Card tích hợp - Intel Graphics,16 GB DDR4 (8 GB onboard + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,5.0,431,True,https://www.thegioididong.com/laptop/asus-x1504va-core-5-bq185ws,TGDD,2025,2025-08-28 22:40:39
318163,"Laptop HP Gaming VICTUS 15 fa1139TX - 8Y6W3PA (i5 12450H, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",17190000,HP,Laptop,Windows 11 Home SL,Intel Core i5 Alder Lake - 12450H,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,4.9,3856,True,https://www.thegioididong.com/laptop/hp-victus-15-fa1139tx-i5-8y6w3pa,TGDD,2023,2025-08-28 22:40:39
310450,"Laptop MSI Modern 15 B12MO - 487VN (i7 1255U, 16GB, 512GB, Full HD, Win11)",14690000,MSI,Laptop,Windows 11 Home SL,Intel Core i7 Alder Lake - 1255U,Intel Iris Xe Graphics,16 GB DDR4 (Onboard) 3200 MHz,512 GB SSD NVMe PCIe,4.9,1160,True,https://www.thegioididong.com/laptop/msi-modern-15-b12mo-i7-487vn,TGDD,2023,2025-08-28 22:40:39
342406,Điện thoại OPPO A5i 6GB/128GB,4490000,OPPO,Smartphone,Android 14,Snapdragon 6s Gen 1 8 nhân,,6 GB,128 GB,5.0,5,True,https://www.thegioididong.com/dtdd/oppo-a5i-6gb-128gb,TGDD,07/2025,2025-08-28 22:40:39
337041,"Laptop HP Pavilion 16 af0052TU - AY8C1PA (Ultra 7 155U, 16GB, 1TB, WUXGA, OfficeHS+365, Win11)",23190000,HP,Laptop,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,Intel Core Ultra 7 Meteor Lake - 155U,Card tích hợp - Intel Graphics,16 GB LPDDR5 (Onboard) 7467 MHz,"1 TB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",5.0,80,True,https://www.thegioididong.com/laptop/hp-pavilion-16-af0052tu-ultra-7-ay8c1pa,TGDD,2024,2025-08-28 22:40:39
336409,Điện thoại Masstel S9 6GB/256GB,2940000,Masstel,Smartphone,Android 14,Unisoc T606,,6 GB,256 GB,4.9,1733,True,https://www.thegioididong.com/dtdd/masstel-s9,TGDD,04/2025,2025-08-28 22:40:39
326049,"Laptop HP 245 G10 - A20TDPT (R5 7530U, 8GB, 512GB, Full HD, Win11)",12190000,HP,Laptop,Windows 11 Home SL,AMD Ryzen 5 - 7530U,Card tích hợp - AMD Radeon Graphics,8 GB DDR4 (1 khe 8 GB onboard + 1 khe trống) 3200 MHz,512 GB SSD NVMe PCIe,4.9,5921,True,https://www.thegioididong.com/laptop/hp-245-g10-r5-a20tdpt,TGDD,2024,2025-08-28 22:40:39
341837,Điện thoại Tecno Spark Go 2 3GB/64GB,2190000,Tecno,Smartphone,Android 15 Go,Unisoc T7250 8 nhân,,3 GB,64 GB,,,True,https://www.thegioididong.com/dtdd/tecno-spark-go-2,TGDD,08/2025,2025-08-28 22:40:39
335307,Điện thoại realme C75x 8GB/128GB,5200000,realme,Smartphone,Android 15,MediaTek Helio G81-Ultra 8 nhân,,8 GB,128 GB,4.9,12844,True,https://www.thegioididong.com/dtdd/realme-c75x,TGDD,04/2025,2025-08-28 22:40:39
327189,Điện thoại OPPO Reno12 F 5G 8GB/256GB,8420000,OPPO,Smartphone,Android 14,MediaTek Dimensity 6300 5G 8 nhân,,8 GB,256 GB,4.9,5803,True,https://www.thegioididong.com/dtdd/oppo-reno12-f-5g-8gb-256gb,TGDD,07/2024,2025-08-28 22:40:39
311176,"Laptop HP Pavilion 15 eg3093TU - 8C5L4PA (i5 1335U, 16GB, 512GB, Full HD, Win11)",17390000,HP,Laptop,Windows 11 Home SL,Intel Core i5 Raptor Lake - 1335U,Intel Iris Xe Graphics,16 GB DDR4 (1 khe 8 GB + 1 khe 8 GB) 3200 MHz,512 GB SSD NVMe PCIe,4.9,5462,True,https://www.thegioididong.com/laptop/hp-pavilion-15-eg3093tu-i5-8c5l4pa,TGDD,2023,2025-08-28 22:40:39
338320,"Laptop Asus Vivobook S14 S3407CA - LY095WS (Ultra 5 225H, 16GB, 512GB, WUXGA, OfficeH24+365, Win11)",20990000,Asus,Laptop,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,Intel Core Ultra 5 Arrow Lake - 225H,Intel UHD Graphics,16 GB DDR5 (1 khe 16 GB onboard + 1 khe rời) 4800 MHz,512 GB SSD NVMe PCIe,5.0,159,True,https://www.thegioididong.com/laptop/asus-s3407ca-ultra-5-ly095ws,TGDD,2025,2025-08-28 22:40:39
335362,Laptop MacBook Air 13 inch M4 16GB/256GB,24290000,MacBook,Laptop,macOS Sequoia,Apple M4 - Hãng không công bố,Card tích hợp - 8 nhân GPU,16 GB,256 GB SSD,4.9,3466,True,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-256gb,TGDD,03/2025,2025-08-28 22:40:39
322876,Điện thoại Masstel Fami 60S 4G,690000,Masstel,Phone,,Unisoc T107 8 nhân,,48 MB,128 MB,4.9,46089,True,https://www.thegioididong.com/dtdd/masstel-fami-60s,TGDD,03/2024,2025-08-28 22:40:39
328454,Điện thoại OPPO A3 8GB/128GB,5200000,OPPO,Smartphone,Android 14,Snapdragon 6s Gen 1 8 nhân,,8 GB,128 GB,4.9,46359,True,https://www.thegioididong.com/dtdd/oppo-a3-8gb-128gb,TGDD,08/2024,2025-08-28 22:40:39
231244,Laptop MacBook Air 13 inch M1 8GB/256GB (MGN63SA/A),16990000,MacBook,Laptop,macOS,Apple M1,Card tích hợp - 7 nhân GPU,8 GB,256 GB SSD,4.9,13985,True,https://www.thegioididong.com/laptop/apple-macbook-air-2020-mgn63saa,TGDD,2020,2025-08-28 22:40:39
322222,"Laptop Acer Aspire 3 A314 42P R3B3 - NX.KSFSV.001 (R7 5700U, 16GB, 512GB, WUXGA, Win11)",12690000,Acer,Laptop,Windows 11 Home SL,AMD Ryzen 7 - 5700U,Card tích hợp - AMD Radeon Graphics,16 GB LPDDR4X (Onboard) 4266 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",4.9,3611,True,https://www.thegioididong.com/laptop/acer-aspire-3-a314-42p-r3b3-r7-nxksfsv001,TGDD,2024,2025-08-28 22:40:39
334777,Điện thoại Samsung Galaxy A26 5G 8GB/256GB,7650000,Samsung,Smartphone,Android 15,Exynos 1380 8 nhân,,8 GB,256 GB,4.9,56625,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a26,TGDD,04/2025,2025-08-28 22:40:39
325699,"Laptop Acer Gaming Aspire A515 58GM 53PZ - NX.KQ4SV.008 (i5 13420H, 8GB, 512GB, RTX 2050 4GB, Full HD, Win11)",15690000,Acer,Laptop,Windows 11 Home SL,Intel Core i5 Raptor Lake - 13420H,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",8 GB DDR4 (1 khe 8 GB + 1 khe rời) 3200 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",4.9,1372,True,https://www.thegioididong.com/laptop/acer-aspire-a515-58gm-53pz-i5-nxkq4sv008,TGDD,2024,2025-08-28 22:40:39
305660,Điện thoại iPhone 15 Pro Max 1TB,35690000,iPhone (Apple),Smartphone,iOS 17,Apple A17 Pro 6 nhân,,8 GB,1 TB,4.9,3928,True,https://www.thegioididong.com/dtdd/iphone-15-pro-max-1tb,TGDD,09/2023,2025-08-28 22:40:39
335175,Điện thoại Samsung Galaxy A36 5G 8GB/128GB,7840000,Samsung,Smartphone,Android 15,Snapdragon 6 Gen 3 8 nhân,,8 GB,128 GB,4.9,2296,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a36-8gb-128gb,TGDD,03/2025,2025-08-28 22:40:39
303825,Điện thoại iPhone 15 Plus 512GB,28190000,iPhone (Apple),Smartphone,iOS 17,Apple A16 Bionic,,6 GB,512 GB,4.9,537,True,https://www.thegioididong.com/dtdd/iphone-15-plus-512gb,TGDD,09/2023,2025-08-28 22:40:39
223602,Điện thoại iPhone 13 128GB,11490000,iPhone (Apple),Smartphone,iOS 17,Apple A15 Bionic,,4 GB,128 GB,4.9,243243,True,https://www.thegioididong.com/dtdd/iphone-13,TGDD,09/2021,2025-08-28 22:40:39
329149,Điện thoại iPhone 16 Pro Max 256GB,30090000,iPhone (Apple),Smartphone,iOS 18,Apple A18 Pro 6 nhân,,8 GB,256 GB,4.9,247427,True,https://www.thegioididong.com/dtdd/iphone-16-pro-max,TGDD,09/2024,2025-08-28 22:40:39
339581,"Laptop Lenovo IdeaPad Slim 5 OLED 14AKP10 - 83HX0065VN (R5 AI 340, 32GB, 512GB, WUXGA OLED, Win11)",22390000,Lenovo,Laptop,Windows 11 Home SL,AMD Ryzen AI 5 - 340,Card tích hợp - AMD Radeon 840M,32 GB DDR5 (1 khe 16 GB + 1 khe 16 GB) 5600 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",5.0,66,True,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-oled-14akp10-r5-ai-350-83hx0065vn,TGDD,2025,2025-08-28 22:40:39
329890,Điện thoại Xiaomi 14T Pro 5G 12GB/512GB,14870000,Xiaomi,Smartphone,Xiaomi HyperOS (Android 14),MediaTek Dimensity 9300+ 8 nhân,,12 GB,512 GB,4.9,6274,True,https://www.thegioididong.com/dtdd/xiaomi-14t-pro-12gb-512gb,TGDD,09/2024,2025-08-28 22:40:39
329865,Điện thoại Tecno Spark GO 1 3GB/64GB,2160000,Tecno,Smartphone,Android 14 Go,Unisoc T615 8 nhân,,3 GB,64 GB,4.9,19523,True,https://www.thegioididong.com/dtdd/tecno-spark-go-1,TGDD,09/2024,2025-08-28 22:40:39
341752,"Laptop GIGABYTE Gaming A16 GA6H - GAMING-A16-CVHI3VN893SH (i7 13620H, 16GB, 512GB, RTX5060 8GB, WUXGA 165Hz, Win11)",32590000,GIGABYTE,Laptop,Windows 11 Home SL,Intel Core i7 Raptor Lake - 13620H,"Card rời - NVIDIA GeForce RTX 5060, 8 GB",16 GB DDR5 (1 khe 16 GB + 1 khe rời) 5200 MHz,"512 GB SSD PCIe M.2 (2280) (Có thể tháo rời, lắp thanh khác tối đa 4 TB (2280))",,,True,https://www.thegioididong.com/laptop/gigabyte-a16-ga6h-i7-13620h-gaming-a16-cvhi3vn893sh,TGDD,2025,2025-08-28 22:40:39
340221,Điện thoại HONOR X6c 6GB/256GB,4590000,HONOR,Smartphone,Android 15,MediaTek Helio G81-Ultra 8 nhân,,6 GB,256 GB,5.0,1994,True,https://www.thegioididong.com/dtdd/honor-x6c-6gb-256gb,TGDD,07/2025,2025-08-28 22:40:39
331204,Điện thoại Samsung Galaxy A16 5G 8GB/256GB,6520000,Samsung,Smartphone,Android 14,MediaTek Dimensity 6300 5G 8 nhân,,8 GB,256 GB,4.9,111866,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a16-5g,TGDD,11/2024,2025-08-28 22:40:39
326122,"Laptop MSI Gaming Katana 15 B13UDXK - 2077VN (i7 13620H, 16GB, 1TB, RTX 3050 6GB, Full HD 144Hz, Win11)",24190000,MSI,Laptop,Windows 11 Home SL,Intel Core i7 Raptor Lake - 13620H,"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB DDR5 (1 khe 8 GB + 1 khe 8 GB) 5200 MHz,1 TB SSD NVMe PCIe Gen 4,4.9,919,True,https://www.thegioididong.com/laptop/msi-katana-15-b13udxk-i7-2077vn,TGDD,2024,2025-08-28 22:40:39
325799,Điện thoại Xiaomi Redmi 13 8GB/128GB,4210000,Xiaomi,Smartphone,Android 14,MediaTek Helio G91 Ultra 8 nhân,,8 GB,128 GB,4.9,154334,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-13,TGDD,06/2024,2025-08-28 22:40:39
335362,Laptop MacBook Air 13 inch M4 16GB/256GB,24290000,MacBook,Laptop,macOS Sequoia,Apple M4 - Hãng không công bố,Card tích hợp - 8 nhân GPU,16 GB,256 GB SSD,4.9,3466,True,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-256gb,TGDD,03/2025,2025-08-28 22:40:39
333430,"Laptop Acer Gaming Nitro V 15 ANV15 41 R2UP - NH.QPGSV.004 (R5 6600H, 16GB, 512GB, RTX 2050 4GB, Full HD 165Hz, Win11)",17190000,Acer,Laptop,Windows 11 Home SL,AMD Ryzen 5 - 6600H,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB DDR5 (1 khe 16 GB + 1 khe rời) 4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)",5.0,1606,True,https://www.thegioididong.com/laptop/acer-nitro-v-15-anv15-41-r2up-r5-nhqpgsv004,TGDD,,2025-08-28 22:40:39
339687,"Laptop Asus TUF Gaming F16 FX607VJ - RL034W (Core 5 210H, 16GB, 512GB, RTX 3050 6GB, Full HD+ 144Hz, Win11)",21690000,Asus,Laptop,Windows 11 Home SL,Intel Core 5 Raptor Lake - 210H,"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB DDR4 (1 khe 16 GB + 1 khe rời) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",5.0,125,True,https://www.thegioididong.com/laptop/asus-tuf-gaming-f16-fx607vj-core-5-rl034w,TGDD,2025,2025-08-28 22:40:39
336968,"Laptop MSI Gaming VenturePro 16 AI A1VEG - 003VN (Ultra 7 155H, 16GB, 512GB, RTX 4050 6GB, 2K OLED 120Hz, Win11)",33690000,MSI,Laptop,Windows 11 Home SL,Intel Core Ultra 7 Meteor Lake - 155H,"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB DDR5 (1 khe 8 GB + 1 khe 8 GB) 5600 MHz,512 GB SSD NVMe PCIe,5.0,4,True,https://www.thegioididong.com/laptop/msi-venturepro-16-ai-a1veg-ultra-7-003vn,TGDD,2025,2025-08-28 22:40:39
329330,Điện thoại realme Note 60 6GB/128GB,3730000,realme,Smartphone,Android 14,Unisoc Tiger T612,,6 GB,128 GB,4.9,22601,True,https://www.thegioididong.com/dtdd/realme-note-60,TGDD,09/2024,2025-08-28 22:40:39
328450,Điện thoại OPPO A3x 4GB/128GB,3920000,OPPO,Smartphone,Android 14,Snapdragon 6s Gen 1 8 nhân,,4 GB,128 GB,4.9,168835,True,https://www.thegioididong.com/dtdd/oppo-a3x-4gb-128gb,TGDD,08/2024,2025-08-28 22:40:39
337042,"Laptop HP Pavilion 16 af0053TU - AY8C2PA (Ultra 7 155U, 16GB, 512GB, WUXGA, OfficeHS+365, Win11)",22190000,HP,Laptop,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,Intel Core Ultra 7 Meteor Lake - 155U,Card tích hợp - Intel Graphics,16 GB LPDDR5 (Onboard) 7467 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",5.0,231,True,https://www.thegioididong.com/laptop/hp-pavilion-16-af0053tu-ultra-7-ay8c2pa,TGDD,2024,2025-08-28 22:40:39
327189,Điện thoại OPPO Reno12 F 5G 8GB/256GB,8420000,OPPO,Smartphone,Android 14,MediaTek Dimensity 6300 5G 8 nhân,,8 GB,256 GB,4.9,5803,True,https://www.thegioididong.com/dtdd/oppo-reno12-f-5g-8gb-256gb,TGDD,07/2024,2025-08-28 22:40:39
338000,"Laptop MSI Gaming Katana 15 B13VEK - 2416VN (i5 13420H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",23290000,MSI,Laptop,Windows 11 Home SL,Intel Core i5 Raptor Lake - 13420H,"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB DDR5 (1 khe 8 GB + 1 khe 8 GB) 5200 MHz,512 GB SSD NVMe PCIe,5.0,8,True,https://www.thegioididong.com/laptop/msi-katana-15-b13vek-i5-2416vn,TGDD,2025,2025-08-28 22:40:39
322099,"Laptop MSI Gaming Cyborg 15 AI A1VEK - 053VN (Ultra 7 155H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",28690000,MSI,Laptop,Windows 11 Home SL,Intel Core Ultra 7 Meteor Lake - 155H,"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB DDR5 (1 khe 8 GB + 1 khe 8 GB) 5600 MHz,512 GB SSD NVMe PCIe Gen 4.0,5.0,18,True,https://www.thegioididong.com/laptop/msi-gaming-cyborg-15-ai-a1vek-ultra-7-053vn,TGDD,2024,2025-08-28 22:40:39
325799,Điện thoại Xiaomi Redmi 13 8GB/128GB,4210000,Xiaomi,Smartphone,Android 14,MediaTek Helio G91 Ultra 8 nhân,,8 GB,128 GB,4.9,154334,True,https://www.thegioididong.com/dtdd/xiaomi-redmi-13,TGDD,06/2024,2025-08-28 22:40:39
327710,"Laptop MSI Modern 14 C13M - 611VN (i5 1335U, 16GB, 512GB, Full HD, Win11)",14690000,MSI,Laptop,Windows 11 Home SL,Intel Core i5 Raptor Lake - 1335U,Intel Iris Xe Graphics,16 GB DDR4 (Onboard) 3200 MHz,512 GB SSD NVMe PCIe,5.0,522,True,https://www.thegioididong.com/laptop/msi-modern-14-c13m-i5-611vn,TGDD,2023,2025-08-28 22:40:39
272282,"Laptop Acer Gaming Nitro 5 Tiger AN515 58 52SP - NH.QFHSV.001 (i5 12500H, 8GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",18690000,Acer,Laptop,Windows 11 Home SL,Intel Core i5 Alder Lake - 12500H,"NVIDIA GeForce RTX 3050, 4 GB",8 GB DDR4 (1 khe 8 GB + 1 khe rời) 3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",4.9,1487,True,https://www.thegioididong.com/laptop/acer-nitro-5-tiger-an515-58-52sp-i5-nhqfhsv001,TGDD,2022,2025-08-28 22:40:39
313974,"Laptop HP Gaming VICTUS 16 s0077AX - 8C5N6PA (R7 7840HS, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",23590000,HP,Laptop,Windows 11 Home SL,AMD Ryzen 7 - 7840HS,"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB DDR5 (1 khe 8 GB + 1 khe 8 GB) 5600 MHz,512 GB SSD NVMe PCIe,4.9,525,True,https://www.thegioididong.com/laptop/hp-gaming-victus-16-s0077ax-r7-8c5n6pa,TGDD,2023,2025-08-28 22:40:39
328752,Điện thoại Samsung Galaxy A06 4GB/64GB,2990000,Samsung,Smartphone,Android 14,MediaTek Helio G85,,4 GB,64 GB,4.9,142159,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a06-4gb-64gb,TGDD,08/2024,2025-08-28 22:40:39
310450,"Laptop MSI Modern 15 B12MO - 487VN (i7 1255U, 16GB, 512GB, Full HD, Win11)",14690000,MSI,Laptop,Windows 11 Home SL,Intel Core i7 Alder Lake - 1255U,Intel Iris Xe Graphics,16 GB DDR4 (Onboard) 3200 MHz,512 GB SSD NVMe PCIe,4.9,1160,True,https://www.thegioididong.com/laptop/msi-modern-15-b12mo-i7-487vn,TGDD,2023,2025-08-28 22:40:39
322073,"Laptop Lenovo Ideapad Slim 3 15IRH8 - 83EM003FVN (i7 13620H, 16GB, 1TB, Full HD, Win11)",17190000,Lenovo,Laptop,Windows 11 Home SL,Intel Core i7 Raptor Lake - 13620H,Intel UHD Graphics,16 GB LPDDR5 (Onboard) 4800 MHz,1 TB SSD NVMe PCIe Gen 4,4.9,2467,True,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15irh8-i7-83em003fvn,TGDD,2023,2025-08-28 22:40:39
335176,Điện thoại Samsung Galaxy A56 5G 8GB/256GB,10490000,Samsung,Smartphone,Android 15,Exynos 1580 8 nhân,,8 GB,256 GB,4.9,47536,True,https://www.thegioididong.com/dtdd/samsung-galaxy-a56-8gb-256gb,TGDD,03/2025,2025-08-28 22:40:39
